File,Purity,Coverage
vtzqw.rttm,0.7231002554278418,1.0
vuewy.rttm,0.8416985622849056,0.9305184780161461
vylyk.rttm,0.9740994667537274,0.6253128740885838
vzuru.rttm,0.7003072983354676,0.994477166026462
wcxfk.rttm,0.6958809653420434,0.6958809653420434
wdvva.rttm,0.8138522427440634,0.8138522427440634
wemos.rttm,0.918794386811188,0.9426045475966558
wibky.rttm,1.0,0.7698346417237348
wlfsf.rttm,0.9422806382893201,0.9724466417460506
wprog.rttm,0.9993776137231387,0.8877981170421332
wwvcs.rttm,0.9807278768051693,0.9807278768051689
wwzsk.rttm,0.9747021734752368,0.9747021734752368
xffsa.rttm,0.9463402158195533,0.9595018640749955
xggbk.rttm,0.7354070187177552,0.9925428324910641
xkgos.rttm,0.9686866863252497,0.9700507512386916
xkmqx.rttm,0.8519883608147429,1.0
xlsme.rttm,0.9820385224052134,0.9820385224052135
xlyov.rttm,1.0,1.0
xmyyy.rttm,0.9950921358694756,0.8836135077618491
xqxkt.rttm,0.8790848445491578,0.9896688116181593
xtdcl.rttm,1.0,1.0
xtzoq.rttm,0.8191151034982986,0.8643642247391625
xvxwv.rttm,0.9844932889587829,0.9857001792049153
ybhwz.rttm,0.9637322384575134,0.9853278589542329
ygrip.rttm,0.9038719327209361,0.9719552978029886
ylgug.rttm,0.9919238588061356,1.0
ylzez.rttm,0.9980901626011803,0.9980901626011803
ytmef.rttm,0.9775643012085528,1.0
ytula.rttm,0.9887506364241915,0.9982894527657535
yukhy.rttm,0.9190257027543718,0.9328188062026478
yzvon.rttm,0.9769343999999999,0.9813248
zedtj.rttm,0.7833971290977404,0.9975391735709098
zehzu.rttm,0.9556273693368962,0.9794916412901621
zfzlc.rttm,0.9709503025409371,0.9709503025409371
zowse.rttm,0.9811674267804208,0.9612072122779898
zqidv.rttm,0.9620879272707171,0.9620879272707169
zsgto.rttm,0.8953126265340529,0.991128812586043
zzsba.rttm,0.7353004102211103,0.998381440517939
zztbo.rttm,1.0,1.0
zzyyo.rttm,0.9186936735968586,0.9490586240742388
Average,0.8923163538688944,0.9422638973330556
