File,Purity,Coverage
ylgug.rttm,0.9989534675707399,0.942688744576426
ylzez.rttm,0.9966008187926619,0.9850210407369763
ytmef.rttm,1.0,0.961147086287893
ytula.rttm,0.9924612354148553,0.9088182123751118
yukhy.rttm,0.9158378595315748,0.8384408154880829
yzvon.rttm,0.9643405796253129,0.9115525382412651
zedtj.rttm,0.9027268223925282,0.9183016468489924
zehzu.rttm,0.9822415512926832,0.9465071209681106
zfzlc.rttm,0.9602865672700559,0.9328959847423351
zowse.rttm,0.8772905791806911,0.9148649339673343
zqidv.rttm,0.9520751602446151,0.7813991726114673
zsgto.rttm,0.9631095749718493,0.9555639807892163
zzsba.rttm,0.9519896356994133,0.8029141357456608
zztbo.rttm,1.0,0.902201377906237
zzyyo.rttm,0.8915332886759862,0.8610744954577134
Average,0.9098439333612705,0.8537041730535397
